id,log_feature,volume
17458,feature 70,3
17458,feature 191,5
17458,feature 70,3
17458,feature 191,5
18106,feature 202,6
18106,feature 70,2
18106,feature 81,10
18106,feature 191,2
18106,feature 202,6
18106,feature 70,2
18106,feature 81,10
18106,feature 191,2
18106,feature 202,6
18106,feature 70,2
18106,feature 81,10
18106,feature 191,2
18106,feature 202,6
18106,feature 70,2
18106,feature 81,10
18106,feature 191,2
16758,feature 81,1
16758,feature 202,1
16758,feature 81,1
16758,feature 202,1
17449,feature 81,4
17449,feature 202,4
17449,feature 81,4
17449,feature 202,4
17602,feature 312,1
17602,feature 307,1
17602,feature 312,1
17602,feature 307,1
17872,feature 312,1
17872,feature 181,1
17872,feature 232,1
17872,feature 307,1
17872,feature 312,1
17872,feature 181,1
17872,feature 232,1
17872,feature 307,1
17872,feature 312,1
17872,feature 181,1
17872,feature 232,1
17872,feature 307,1
17872,feature 312,1
17872,feature 181,1
17872,feature 232,1
17872,feature 307,1
17953,feature 203,10
17953,feature 82,18
17953,feature 80,1
17953,feature 203,10
17953,feature 82,18
17953,feature 80,1
17953,feature 203,10
17953,feature 82,18
17953,feature 80,1
18417,feature 80,4
18417,feature 201,1
18417,feature 71,2
18417,feature 82,7
18417,feature 203,1
18417,feature 80,4
18417,feature 201,1
18417,feature 71,2
18417,feature 82,7
18417,feature 203,1
18417,feature 80,4
18417,feature 201,1
18417,feature 71,2
18417,feature 82,7
18417,feature 203,1
18417,feature 80,4
18417,feature 201,1
18417,feature 71,2
18417,feature 82,7
18417,feature 203,1
18417,feature 80,4
18417,feature 201,1
18417,feature 71,2
18417,feature 82,7
18417,feature 203,1
17487,feature 203,3
17487,feature 193,1
17487,feature 82,103
17487,feature 80,1
17487,feature 201,1
17487,feature 71,2
17487,feature 203,3
17487,feature 193,1
17487,feature 82,103
17487,feature 80,1
17487,feature 201,1
17487,feature 71,2
17487,feature 203,3
17487,feature 193,1
17487,feature 82,103
17487,feature 80,1
17487,feature 201,1
17487,feature 71,2
17487,feature 203,3
17487,feature 193,1
17487,feature 82,103
17487,feature 80,1
17487,feature 201,1
17487,feature 71,2
17487,feature 203,3
17487,feature 193,1
17487,feature 82,103
17487,feature 80,1
17487,feature 201,1
17487,feature 71,2
17487,feature 203,3
17487,feature 193,1
17487,feature 82,103
17487,feature 80,1
17487,feature 201,1
17487,feature 71,2
18335,feature 71,23
18335,feature 203,9
18335,feature 193,16
18335,feature 82,56
18335,feature 71,23
18335,feature 203,9
18335,feature 193,16
18335,feature 82,56
18335,feature 71,23
18335,feature 203,9
18335,feature 193,16
18335,feature 82,56
18335,feature 71,23
18335,feature 203,9
18335,feature 193,16
18335,feature 82,56
18465,feature 203,3
18465,feature 82,27
18465,feature 203,3
18465,feature 82,27
16915,feature 71,2
17321,feature 105,79
17321,feature 56,379
17321,feature 172,158
17321,feature 22,1
17321,feature 105,79
17321,feature 56,379
17321,feature 172,158
17321,feature 22,1
17321,feature 105,79
17321,feature 56,379
17321,feature 172,158
17321,feature 22,1
17321,feature 105,79
17321,feature 56,379
17321,feature 172,158
17321,feature 22,1
18343,feature 82,13
18343,feature 203,12
18343,feature 82,13
18343,feature 203,12
17903,feature 82,6
16668,feature 187,1
16668,feature 68,1
16668,feature 187,1
16668,feature 68,1
17979,feature 170,16
17979,feature 54,13
17979,feature 170,16
17979,feature 54,13
17611,feature 170,3
17198,feature 193,1
17198,feature 203,16
17198,feature 172,4
17198,feature 56,2
17198,feature 82,29
17198,feature 71,1
17198,feature 193,1
17198,feature 203,16
17198,feature 172,4
17198,feature 56,2
17198,feature 82,29
17198,feature 71,1
17198,feature 193,1
17198,feature 203,16
17198,feature 172,4
17198,feature 56,2
17198,feature 82,29
17198,feature 71,1
17198,feature 193,1
17198,feature 203,16
17198,feature 172,4
17198,feature 56,2
17198,feature 82,29
17198,feature 71,1
17198,feature 193,1
17198,feature 203,16
17198,feature 172,4
17198,feature 56,2
17198,feature 82,29
17198,feature 71,1
17198,feature 193,1
17198,feature 203,16
17198,feature 172,4
17198,feature 56,2
17198,feature 82,29
17198,feature 71,1
16808,feature 193,13
16808,feature 82,88
16808,feature 71,15
16808,feature 203,60
16808,feature 193,13
16808,feature 82,88
16808,feature 71,15
16808,feature 203,60
16808,feature 193,13
16808,feature 82,88
16808,feature 71,15
16808,feature 203,60
16808,feature 193,13
16808,feature 82,88
16808,feature 71,15
16808,feature 203,60
18458,feature 203,5
18458,feature 71,1
18458,feature 82,48
18458,feature 203,5
18458,feature 71,1
18458,feature 82,48
18458,feature 203,5
18458,feature 71,1
18458,feature 82,48
17312,feature 71,1
17312,feature 82,68
17312,feature 203,24
17312,feature 71,1
17312,feature 82,68
17312,feature 203,24
17312,feature 71,1
17312,feature 82,68
17312,feature 203,24
17958,feature 71,3
17958,feature 82,52
17958,feature 193,1
17958,feature 203,9
17958,feature 71,3
17958,feature 82,52
17958,feature 193,1
17958,feature 203,9
17958,feature 71,3
17958,feature 82,52
17958,feature 193,1
17958,feature 203,9
17958,feature 71,3
17958,feature 82,52
17958,feature 193,1
17958,feature 203,9
17513,feature 201,20
17513,feature 193,5
17513,feature 71,6
17513,feature 111,1
17513,feature 82,89
17513,feature 80,31
17513,feature 203,33
17513,feature 201,20
17513,feature 193,5
17513,feature 71,6
17513,feature 111,1
17513,feature 82,89
17513,feature 80,31
17513,feature 203,33
17513,feature 201,20
17513,feature 193,5
17513,feature 71,6
17513,feature 111,1
17513,feature 82,89
17513,feature 80,31
17513,feature 203,33
17513,feature 201,20
17513,feature 193,5
17513,feature 71,6
17513,feature 111,1
17513,feature 82,89
17513,feature 80,31
17513,feature 203,33
17513,feature 201,20
17513,feature 193,5
17513,feature 71,6
17513,feature 111,1
17513,feature 82,89
17513,feature 80,31
17513,feature 203,33
17513,feature 201,20
17513,feature 193,5
17513,feature 71,6
17513,feature 111,1
17513,feature 82,89
17513,feature 80,31
17513,feature 203,33
17513,feature 201,20
17513,feature 193,5
17513,feature 71,6
17513,feature 111,1
17513,feature 82,89
17513,feature 80,31
17513,feature 203,33
16706,feature 71,3
16706,feature 82,5
16706,feature 203,4
16706,feature 71,3
16706,feature 82,5
16706,feature 203,4
16706,feature 71,3
16706,feature 82,5
16706,feature 203,4
17694,feature 203,11
17694,feature 71,142
17694,feature 193,69
17694,feature 108,16
17694,feature 82,88
17694,feature 203,11
17694,feature 71,142
17694,feature 193,69
17694,feature 108,16
17694,feature 82,88
17694,feature 203,11
17694,feature 71,142
17694,feature 193,69
17694,feature 108,16
17694,feature 82,88
17694,feature 203,11
17694,feature 71,142
17694,feature 193,69
17694,feature 108,16
17694,feature 82,88
17694,feature 203,11
17694,feature 71,142
17694,feature 193,69
17694,feature 108,16
17694,feature 82,88
17709,feature 193,2
17709,feature 71,10
17709,feature 82,25
17709,feature 203,1
17709,feature 193,2
17709,feature 71,10
17709,feature 82,25
17709,feature 203,1
17709,feature 193,2
17709,feature 71,10
17709,feature 82,25
17709,feature 203,1
17709,feature 193,2
17709,feature 71,10
17709,feature 82,25
17709,feature 203,1
17526,feature 82,28
17526,feature 193,5
17526,feature 71,7
17526,feature 82,28
17526,feature 193,5
17526,feature 71,7
17526,feature 82,28
17526,feature 193,5
17526,feature 71,7
17249,feature 179,1
17249,feature 54,1
17249,feature 68,1
17249,feature 179,1
17249,feature 54,1
17249,feature 68,1
17249,feature 179,1
17249,feature 54,1
17249,feature 68,1
17038,feature 170,2
17038,feature 54,2
17038,feature 179,4
17038,feature 68,4
17038,feature 345,2
17038,feature 273,2
17038,feature 170,2
17038,feature 54,2
17038,feature 179,4
17038,feature 68,4
17038,feature 345,2
17038,feature 273,2
17038,feature 170,2
17038,feature 54,2
17038,feature 179,4
17038,feature 68,4
17038,feature 345,2
17038,feature 273,2
17038,feature 170,2
17038,feature 54,2
17038,feature 179,4
17038,feature 68,4
17038,feature 345,2
17038,feature 273,2
17038,feature 170,2
17038,feature 54,2
17038,feature 179,4
17038,feature 68,4
17038,feature 345,2
17038,feature 273,2
17038,feature 170,2
17038,feature 54,2
17038,feature 179,4
17038,feature 68,4
17038,feature 345,2
17038,feature 273,2
18439,feature 54,4
18439,feature 170,6
18439,feature 54,4
18439,feature 170,6
16817,feature 87,1
16817,feature 206,1
16817,feature 87,1
16817,feature 206,1
18239,feature 170,7
18239,feature 54,4
18239,feature 170,7
18239,feature 54,4
17049,feature 195,56
17049,feature 73,57
17049,feature 195,56
17049,feature 73,57
17232,feature 161,1
18456,feature 134,1
18456,feature 219,1
18456,feature 134,1
18456,feature 219,1
16987,feature 134,1
18157,feature 232,3
18157,feature 307,1
18157,feature 227,1
18157,feature 312,3
18157,feature 232,3
18157,feature 307,1
18157,feature 227,1
18157,feature 312,3
18157,feature 232,3
18157,feature 307,1
18157,feature 227,1
18157,feature 312,3
18157,feature 232,3
18157,feature 307,1
18157,feature 227,1
18157,feature 312,3
16719,feature 221,1
16719,feature 301,1
16719,feature 221,1
16719,feature 301,1
16676,feature 312,1
16676,feature 232,1
16676,feature 312,1
16676,feature 232,1
17282,feature 134,1
17282,feature 181,1
17282,feature 232,1
17282,feature 219,1
17282,feature 312,1
17282,feature 134,1
17282,feature 181,1
17282,feature 232,1
17282,feature 219,1
17282,feature 312,1
17282,feature 134,1
17282,feature 181,1
17282,feature 232,1
17282,feature 219,1
17282,feature 312,1
17282,feature 134,1
17282,feature 181,1
17282,feature 232,1
17282,feature 219,1
17282,feature 312,1
17282,feature 134,1
17282,feature 181,1
17282,feature 232,1
17282,feature 219,1
17282,feature 312,1
17719,feature 219,1
17719,feature 134,1
17719,feature 219,1
17719,feature 134,1
17115,feature 232,1
17115,feature 312,2
17115,feature 232,1
17115,feature 312,2
17945,feature 301,1
17945,feature 221,1
17945,feature 301,1
17945,feature 221,1
17882,feature 312,1
17882,feature 232,1
17882,feature 312,1
17882,feature 232,1
17112,feature 232,20
17112,feature 301,2
17112,feature 312,19
17112,feature 232,20
17112,feature 301,2
17112,feature 312,19
17112,feature 232,20
17112,feature 301,2
17112,feature 312,19
17394,feature 232,22
17394,feature 312,23
17394,feature 232,22
17394,feature 312,23
16961,feature 232,23
16961,feature 312,21
16961,feature 232,23
16961,feature 312,21
17150,feature 232,23
17150,feature 312,24
17150,feature 232,23
17150,feature 312,24
18312,feature 312,4
18312,feature 232,3
18312,feature 312,4
18312,feature 232,3
17676,feature 74,1
17676,feature 196,1
17676,feature 74,1
17676,feature 196,1
18125,feature 234,2
18125,feature 314,2
18125,feature 234,2
18125,feature 314,2
17117,feature 314,1
17901,feature 227,2
17901,feature 232,2
17901,feature 181,1
17901,feature 160,1
17901,feature 227,2
17901,feature 232,2
17901,feature 181,1
17901,feature 160,1
17901,feature 227,2
17901,feature 232,2
17901,feature 181,1
17901,feature 160,1
17901,feature 227,2
17901,feature 232,2
17901,feature 181,1
17901,feature 160,1
17904,feature 315,3
17904,feature 312,4
17904,feature 233,6
17904,feature 232,4
17904,feature 235,3
17904,feature 313,6
17904,feature 315,3
17904,feature 312,4
17904,feature 233,6
17904,feature 232,4
17904,feature 235,3
17904,feature 313,6
17904,feature 315,3
17904,feature 312,4
17904,feature 233,6
17904,feature 232,4
17904,feature 235,3
17904,feature 313,6
17904,feature 315,3
17904,feature 312,4
17904,feature 233,6
17904,feature 232,4
17904,feature 235,3
17904,feature 313,6
17904,feature 315,3
17904,feature 312,4
17904,feature 233,6
17904,feature 232,4
17904,feature 235,3
17904,feature 313,6
17904,feature 315,3
17904,feature 312,4
17904,feature 233,6
17904,feature 232,4
17904,feature 235,3
17904,feature 313,6
17036,feature 233,36
17036,feature 235,9
17036,feature 232,1
17036,feature 315,11
17036,feature 312,1
17036,feature 313,37
17036,feature 233,36
17036,feature 235,9
17036,feature 232,1
17036,feature 315,11
17036,feature 312,1
17036,feature 313,37
17036,feature 233,36
17036,feature 235,9
17036,feature 232,1
17036,feature 315,11
17036,feature 312,1
17036,feature 313,37
17036,feature 233,36
17036,feature 235,9
17036,feature 232,1
17036,feature 315,11
17036,feature 312,1
17036,feature 313,37
17036,feature 233,36
17036,feature 235,9
17036,feature 232,1
17036,feature 315,11
17036,feature 312,1
17036,feature 313,37
17036,feature 233,36
17036,feature 235,9
17036,feature 232,1
17036,feature 315,11
17036,feature 312,1
17036,feature 313,37
18280,feature 235,4
18280,feature 315,5
18280,feature 232,3
18280,feature 233,4
18280,feature 312,4
18280,feature 313,5
18280,feature 235,4
18280,feature 315,5
18280,feature 232,3
18280,feature 233,4
18280,feature 312,4
18280,feature 313,5
18280,feature 235,4
18280,feature 315,5
18280,feature 232,3
18280,feature 233,4
18280,feature 312,4
18280,feature 313,5
18280,feature 235,4
18280,feature 315,5
18280,feature 232,3
18280,feature 233,4
18280,feature 312,4
18280,feature 313,5
18280,feature 235,4
18280,feature 315,5
18280,feature 232,3
18280,feature 233,4
18280,feature 312,4
18280,feature 313,5
18280,feature 235,4
18280,feature 315,5
18280,feature 232,3
18280,feature 233,4
18280,feature 312,4
18280,feature 313,5
18082,feature 235,1
18082,feature 312,3
18082,feature 233,5
18082,feature 313,4
18082,feature 232,3
18082,feature 235,1
18082,feature 312,3
18082,feature 233,5
18082,feature 313,4
18082,feature 232,3
18082,feature 235,1
18082,feature 312,3
18082,feature 233,5
18082,feature 313,4
18082,feature 232,3
18082,feature 235,1
18082,feature 312,3
18082,feature 233,5
18082,feature 313,4
18082,feature 232,3
18082,feature 235,1
18082,feature 312,3
18082,feature 233,5
18082,feature 313,4
18082,feature 232,3
16850,feature 233,3
16850,feature 312,2
16850,feature 314,1
16850,feature 235,2
16850,feature 315,2
16850,feature 232,2
16850,feature 313,3
16850,feature 234,1
16850,feature 233,3
16850,feature 312,2
16850,feature 314,1
16850,feature 235,2
16850,feature 315,2
16850,feature 232,2
16850,feature 313,3
16850,feature 234,1
16850,feature 233,3
16850,feature 312,2
16850,feature 314,1
16850,feature 235,2
16850,feature 315,2
16850,feature 232,2
16850,feature 313,3
16850,feature 234,1
16850,feature 233,3
16850,feature 312,2
16850,feature 314,1
16850,feature 235,2
16850,feature 315,2
16850,feature 232,2
16850,feature 313,3
16850,feature 234,1
16850,feature 233,3
16850,feature 312,2
16850,feature 314,1
16850,feature 235,2
16850,feature 315,2
16850,feature 232,2
16850,feature 313,3
16850,feature 234,1
16850,feature 233,3
16850,feature 312,2
16850,feature 314,1
16850,feature 235,2
16850,feature 315,2
16850,feature 232,2
16850,feature 313,3
16850,feature 234,1
16850,feature 233,3
16850,feature 312,2
16850,feature 314,1
16850,feature 235,2
16850,feature 315,2
16850,feature 232,2
16850,feature 313,3
16850,feature 234,1
16850,feature 233,3
16850,feature 312,2
16850,feature 314,1
16850,feature 235,2
16850,feature 315,2
16850,feature 232,2
16850,feature 313,3
16850,feature 234,1
17553,feature 232,1
17553,feature 312,1
17553,feature 313,5
17553,feature 233,2
17553,feature 315,1
17553,feature 232,1
17553,feature 312,1
17553,feature 313,5
17553,feature 233,2
17553,feature 315,1
17553,feature 232,1
17553,feature 312,1
17553,feature 313,5
17553,feature 233,2
17553,feature 315,1
17553,feature 232,1
17553,feature 312,1
17553,feature 313,5
17553,feature 233,2
17553,feature 315,1
17553,feature 232,1
17553,feature 312,1
17553,feature 313,5
17553,feature 233,2
17553,feature 315,1
17823,feature 235,1
17823,feature 315,1
17823,feature 233,1
17823,feature 232,1
17823,feature 312,1
17823,feature 313,1
17823,feature 235,1
17823,feature 315,1
17823,feature 233,1
17823,feature 232,1
17823,feature 312,1
17823,feature 313,1
17823,feature 235,1
17823,feature 315,1
17823,feature 233,1
17823,feature 232,1
17823,feature 312,1
17823,feature 313,1
17823,feature 235,1
17823,feature 315,1
17823,feature 233,1
17823,feature 232,1
17823,feature 312,1
17823,feature 313,1
17823,feature 235,1
17823,feature 315,1
17823,feature 233,1
17823,feature 232,1
17823,feature 312,1
17823,feature 313,1
17823,feature 235,1
17823,feature 315,1
17823,feature 233,1
17823,feature 232,1
17823,feature 312,1
17823,feature 313,1
16770,feature 312,4
16770,feature 235,2
16770,feature 313,2
16770,feature 233,3
16770,feature 307,1
16770,feature 232,2
16770,feature 312,4
16770,feature 235,2
16770,feature 313,2
16770,feature 233,3
16770,feature 307,1
16770,feature 232,2
16770,feature 312,4
16770,feature 235,2
16770,feature 313,2
16770,feature 233,3
16770,feature 307,1
16770,feature 232,2
16770,feature 312,4
16770,feature 235,2
16770,feature 313,2
16770,feature 233,3
16770,feature 307,1
16770,feature 232,2
16770,feature 312,4
16770,feature 235,2
16770,feature 313,2
16770,feature 233,3
16770,feature 307,1
16770,feature 232,2
16770,feature 312,4
16770,feature 235,2
16770,feature 313,2
16770,feature 233,3
16770,feature 307,1
16770,feature 232,2
17264,feature 235,4
17264,feature 313,5
17264,feature 315,4
17264,feature 233,5
17264,feature 235,4
17264,feature 313,5
17264,feature 315,4
17264,feature 233,5
17264,feature 235,4
17264,feature 313,5
17264,feature 315,4
17264,feature 233,5
17264,feature 235,4
17264,feature 313,5
17264,feature 315,4
17264,feature 233,5
16666,feature 227,1
16666,feature 235,3
16666,feature 315,2
16666,feature 313,5
16666,feature 307,2
16666,feature 233,6
16666,feature 232,6
16666,feature 312,6
16666,feature 227,1
16666,feature 235,3
16666,feature 315,2
16666,feature 313,5
16666,feature 307,2
